SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Mountain View Elementary School,n/a,8601 E Loos Dr,Prescott Valley,Yavapai,86314,y,rn,61,95,4.9,100,95,4.9,100,95,4.9,100,95,4.9,100,95,4.9,100,95,4.9,100,95,4.9,100,4.9,0,0
Mountain View Preparatory,n/a,2939 E Del Rio Dr.,Cottonwood,Yavapai,86326-,y,rn,53,94,5.7,100,85,11.3,100,85,11.3,100,94,5.7,100,94,5.7,100,94,5.7,100,92,7.5,100,11.3,0,5.7
Mountain View School,n/a,18302 W Burton Ave,Waddell,Maricopa,85355,y,lpn,119,98,1.7,100,94,1.7,96,93,3.4,97,97,1.7,99,97,1.7,99,99,.8,100,98,1.7,100,3.4,.8,.8
Mountain Vista School,n/a,725 N Carpenter Dr. ,Oracle,Pinal,85623-,n, ,47,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,2.1,0,2.1
Mountainside Middle School,n/a,11256 N 128th St,Scottsdale,Maricopa,85259,y,rn,190,99,.5,100,95,1.6,100,95,2.1,99,98,1.6,100,98,1.6,100,98,2.1,100,98,1.6,100,4.2,0,1.1
Mt Tipton Elementary School,n/a,16500 Pierce Ferry Rd,Dolan Springs,Mohave,86441-248,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Naco Elementary School,n/a,P.o. Box 397,Naco,Cochise,85620-,n, ,38,100,0,100,97,0,97,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Nadaburg Elementary School,n/a,21419 W. Dove Valley Road,Wittmann,Maricopa,85342-,n, ,36,94,5.6,100,94,5.6,100,94,5.6,100,94,5.6,100,94,5.6,100,94,5.6,100,94,5.6,100,5.6,0,0
Nautlius Elementary School,n/a,1425 Patrican Drive,Lake Havasu City ,Mohave,86404-,y,rn,46,100,0,100,98,0,100,98,2.2,100,98,2.2,100,98,2.2,100,100,0,100,100,0,100,2.2,0,0
Navarrete Elementary,n/a,6490 S Sun Groves Blvd,Chandler,Maricopa,85249,n, ,111,98,1.8,100,87,1.8,97,87,5.4,100,98,1.8,100,97,2.7,100,98,1.8,100,97,2.7,100,5.4,0,1.8
Naylor Middle School,n/a,1701 S Columbus Blvd,Tucson,Pima,85711,y,rn,111,71,0,71,84,0,84,100,0,100,88,0,88,97,0,97,96,0,96,100,0,100,0,0,0
Neely Traditional Academy,n/a,321 W Juniper Ave,Gilbert,Maricopa,85233,y,rn,89,100,0,100,98,1.1,100,97,2.2,100,100,0,100,100,0,100,100,0,100,98,2.2,100,4.5,0,2.2
New Horizon School For The Performing Arts,n/a,446 E Broadway,Mesa,Maricopa,85204-,n, ,26,100,0,100,31,0,31,46,0,46,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
New River Elementary School,n/a,48827 N Black Canyon Hwy,Phoenix,Maricopa,85087,y,rn,43,95,2.3,98,86,2.3,88,88,2.3,91,98,2.3,100,98,2.3,100,100,0,100,93,2.3,95,2.3,0,2.3
New Vistas Center For Education,n/a,670  N. Arizona Ave Suite 35,Chandler,Maricopa,85225-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
New Way Academy,n/a,5048 E Oak St,Phoenix,Maricopa,85008,n, ,21,90,9.5,100,86,14.3,100,86,14.3,100,86,14.3,100,86,14.3,100,90,9.5,100,90,9.5,100,14.3,0,0
New World Educational Center Charter School,n/a,5818 N. 7th St.,Phoenix,Maricopa,85014-,y,lpn,20,90,10,100,90,10,100,85,10,100,90,10,100,90,10,100,90,10,100,90,10,100,10,5,0
Noah Webster Schools,n/a,7301 E Baseline Road,Mesa,Maricopa,85209-,y,rn,129,91,8.5,100,88,10.1,100,88,10.1,100,91,8.5,100,91,8.5,100,93,7,100,92,7.8,100,10.9,0,0
Noah Webster Schools -pima,n/a,5399 N. Pima Road,Scottsdale,Maricopa,85250-,y,rn,35,80,20,100,60,34.3,100,60,34.3,100,80,20,100,80,20,100,80,20,100,80,20,100,37.1,0,0
Noor Academy Of Arizona,n/a,1130 W 23rd St,Tempe,Maricopa,85282,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Norterra Canyon K-8,n/a,2200 W Maya Way,Phoenix,Maricopa,85085,y,rn,82,94,6.1,100,85,13.4,99,84,13.4,98,98,2.4,100,95,4.9,100,98,2.4,100,99,1.2,100,13.4,0,1.2
North Phoenix Preparatory Academy,n/a,"13613 N Cave Creek Rd, Building F",Phoenix,Maricopa,85022-,y,rn,91,96,4.4,100,92,0,100,88,12.1,100,95,5.5,100,95,5.5,100,92,7.7,100,97,3.3,100,15.4,0,3.3
North Ranch Elementary School,n/a,16406 North 61st Place,Scottsdale,Maricopa,85254-,y,rn,64,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,100,0,100,100,0,100,100,0,100,1.6,0,0
North Valley Christian Academy,n/a,42101 N. 41st Drive,Anthem,Maricopa,85086-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Northwest Christian School,n/a,16401 N. 43rd Ave,Phoenix,Maricopa,85053-,y,rn,111,95,5.4,100,84,16.2,100,83,17.1,100,94,6.3,100,94,6.3,100,92,8.1,100,94,6.3,100,18,0,3.6
Oak Creek School,n/a,1 North Willard,Cottonwood,Yavapai,86326-,n, ,20,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Oak Tree Elementary,n/a,505 W Houston ,Gilbert,Maricopa,85233-,y,rn,85,96,3.5,100,96,1.2,100,95,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,99,1.2,100,3.5,0,1.2
Oakwood Elementary,n/a,12900 N 71st Ave,Peoria,Maricopa,85381-,y,lpn,119,93,2.5,96,92,2.5,97,92,2.5,97,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,2.5,0,0
Oasis Elementary School,n/a,7841 W Sweetwater,Peoria,Maricopa,85381,y,lpn,86,99,1.2,100,88,11.6,100,90,10.5,100,99,1.2,100,99,1.2,100,98,2.3,100,95,4.7,100,11.6,0,1.2
Ocotillo School,n/a,3225 W Ocotillo Rd,Phoenix,Maricopa,85017-____,n, ,122,99,0,99,94,0,98,93,0,95,99,0,99,100,0,100,99,0,99,100,0,100,0,0,0
Old Vail Middle School,n/a,13299 E. Colossal Cave Road,Vail,Pima,85641-,n, ,232,99,.4,99,97,2.6,100,96,3,100,98,.9,99,99,.4,99,99,.4,99,100,.4,100,2.2,0,.4
Omega Alpha Academy ,n/a,1402 San Antonio Avenue,Douglas ,Cochise,85607-,n, ,37,100,0,100,92,0,97,92,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Open Doors Community School,n/a,13644 N. Sandario Rd.,Marana,Pima,85653-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Orange Grove Middle School,n/a,1911 E. Orange Grove Rd,Tucson,Pima,85718-2044,y,rn,203,99,.5,100,97,2,100,93,5.9,100,98,2,100,99,1,100,98,1.5,100,100,.5,100,2.5,4.4,.5
Orangewood Elementary School,n/a,7337 N 19th Ave,Phoenix,Maricopa,85021,n, ,105,95,1.9,97,98,1.9,100,97,1.9,99,97,1.9,99,99,1,100,98,1.9,100,100,0,100,1.9,0,0
Oro Grande Elementary School,n/a,1250 Pawnee Dr,Lake Havasu City,Mohave,86406,y,rn,52,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,1.9,0,1.9
Our Lady Of Mount Carmel School,n/a,2117 S Rural Rd,Tempe,Maricopa,85282,y,rn,49,100,0,100,98,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Our Lady Of Perpetual Help  Elementary School,n/a,7521 N. 57th Ave,Glendale,Maricopa,85301-____,n, ,28,96,0,96,61,0,61,61,0,61,93,0,93,93,0,93,93,0,93,96,0,96,0,0,0
"Our Lady Of Perpetual Help Catholic School, Scottsdale",n/a,3801 N. Miller Rd.,Scottsdale,Maricopa,85251-,n, ,49,98,2,100,92,6.1,100,92,8.2,100,96,4.1,100,96,4.1,100,92,8.2,100,92,8.2,100,8.2,2,0
Our Mother Of Sorrows Catholic School,n/a,1800 S Kolb Road,Tucson,Pima,85710-,y,rn,40,98,0,98,88,0,100,83,2.5,100,98,0,98,95,0,95,98,0,98,98,0,98,2.5,0,0
Owens School District No. 6,n/a,P.o. Bbox 38,Wikieup,Mohave,85360-0038,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
P.e.s.d.#1 - Whittier Peer Club And Preschool,n/a,2000 North 16th Street,Phoenix,Maricopa,85006,y,rn,41,100,0,100,56,0,56,59,0,59,100,0,100,95,0,95,100,0,100,100,0,100,0,0,0
Page Middle School,n/a,P.o. Box 1927,Page,Coconino,86040,n, ,205,98,2.4,100,86,4.9,92,85,4.9,91,97,3.4,100,96,3.9,100,98,2,100,96,3.9,100,4.4,2.9,0
Paideia Academies,n/a,7777 S. 15th Terrace,Phoenix,Maricopa,85042-,y,rn,43,95,2.3,98,93,0,93,88,2.3,91,95,2.3,98,95,2.3,98,98,2.3,100,98,2.3,100,2.3,0,0
Painted Rock Academy,n/a,14800 N. 25th Drive,Phoenix,Maricopa,85023-,y,rn,51,96,3.9,100,92,0,96,96,3.9,100,96,3.9,100,96,3.9,100,57,3.9,61,96,3.9,100,3.9,0,3.9
Palm Valley Montessori School,n/a,629 N. Sarival Ave.,Goodyear,Maricopa,85338-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Palms Christian School,n/a,17475 West Bell Road,Surprise,Maricopa,85374-3020,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Palo Verde School,n/a,P O Box 108,Palo Verde,Maricopa,85343-,n, ,49,98,2,100,96,0,98,100,0,100,98,2,100,98,2,100,100,0,100,100,0,100,2,0,0
Palominas Elementary School,n/a,10385 E Hwy 92,Hereford,Cochise,85615,y,lpn,46,98,0,98,93,2.2,100,93,4.3,100,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,6.5,0,0
Palomino Intermediate School,n/a,15815 N 29th St,Phoenix,Maricopa,85032,y,rn,190,100,0,100,99,0,99,99,0,99,100,0,100,99,.5,100,100,0,100,100,0,100,0,.5,0
Pan-american Elementary Charter School,n/a,3001 W Indian School Rd,Phoenix,Maricopa,85017,n, ,68,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Papago School,n/a,2013 N 36th St,Phoenix,Maricopa,85008,y,rn,109,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Paradise Education Center,n/a,15533 W Paradise Ln,Surprise,Maricopa,85374,y,rn,167,96,4.2,100,87,4.8,95,89,4.8,93,95,4.8,100,95,4.8,100,96,4.2,100,96,3.6,100,6,0,0
Paradise Valley Christian Preparatory,n/a,11875 N. 24th St.,Phoenix,Maricopa,85028-,n, ,33,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,94,6.1,100,91,9.1,100,9.1,0,0
Paragon Science Academy,n/a,2975 W Linda Ln,Chandler,Maricopa,85224,n, ,42,100,0,100,93,0,100,90,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Paramount Academy,n/a,11039 W Olive,Peoria,Maricopa,85345,n, ,30,100,0,100,90,10,100,90,10,100,100,0,100,100,0,100,100,0,100,97,3.3,100,10,0,0
Pardes Jewish Day School,n/a,12753 N Scottsdale Rd,Scottsdale,Maricopa,85254,y,rn,34,100,0,100,71,0,100,71,0,100,94,0,94,94,0,94,100,0,100,97,0,97,0,0,0
Park Meadows Elementary School,n/a,20012 N 35th Ave,Glendale,Maricopa,85308,y,rn,63,97,3.2,100,95,4.8,100,94,6.3,100,97,3.2,100,98,1.6,100,97,3.2,100,97,3.2,100,7.9,0,1.6
Parkridge Elementary,n/a,9970 W Beardsley Rd,Peoria,Maricopa,85382,y,rn,105,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,100,0,100,3.8,1,0
Parkview Elementary,n/a,15800 N Parkview Pl,Surprise,Maricopa,85374-7461,n, ,94,100,0,100,68,1.1,72,67,1.1,69,100,0,100,100,0,100,100,0,100,100,0,100,1.1,0,0
Paseo Hills Elementary,n/a,3302 W Louise Dr,Phoenix,Maricopa,85027,y,lpn,100,95,5,100,94,4,100,95,3,100,97,3,100,97,2,99,99,1,100,100,0,100,5,0,0
Paseo Verde Elementary School,n/a,7880 W. Greenway Road,Peoria,Maricopa,85381-,y,rn,90,94,5.6,100,72,8.9,83,71,8.9,81,94,5.6,100,92,7.8,100,93,6.7,100,99,0,99,8.9,0,0
Patagonia Community Montessori School,n/a,500 N 3rd Ave,Patagonia,Santa Cruz,85624-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Patagonia School Districts,n/a,P.o. Box 254,Patagonia,Santa Cruz,85624-,y,lpn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pathfinder Academy,n/a,2906 N Boulder Canyon,Mesa,Maricopa,85207-____,n, ,27,59,40.7,100,37,63,100,30,66.7,96,59,40.7,100,59,40.7,100,59,40.7,100,59,40.7,100,66.7,0,0
Pathfinder Academy At Eastmark,n/a,4850 S. Eastmark Parkway,Mesa,Maricopa,85212-,n, ,22,100,0,100,64,27.3,95,59,27.3,91,100,0,100,95,0,95,100,0,100,100,0,100,31.8,0,0
Patterson Elementary School,n/a,1211 E Guadalupe Rd,Gilbert,Maricopa,85234-,y,rn,84,98,2.4,100,95,4.8,100,96,3.6,100,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,6,0,2.4
Patterson Elementary School ,n/a,615 S Cheshire Blvd,Mesa,Maricopa,85208-7152,y,rn,105,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,100,0,100,1.9,0,1.9
Paul Dunbar Lawrence School,n/a,707 W Grant St,Phoenix,Maricopa,85006,y,lpn,31,97,0,97,90,0,94,90,0,90,97,0,97,97,0,97,97,0,97,97,0,97,0,0,0
Paul H Huber Jr High School,n/a,1650 Washington Avenue,Douglas,Cochise,85607,y,rn,162,99,.6,100,93,.6,95,93,.6,94,99,.6,100,99,.6,100,99,.6,100,99,.6,100,0,.6,.6
Paulden Community School,n/a,P.o. Box 940,Paulden,Yavapai,86334-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Paulo Freire Freedom School - Downtown,n/a,47 E. Pennington Street,Tucson,Pima,85701-,n, ,21,95,0,95,33,0,48,29,4.8,43,86,4.8,90,100,0,100,86,4.8,90,100,0,100,4.8,4.8,0
Paulo Freire Freedom School - University,n/a,300 E University Blvd,Tucson,Pima,85705-,n, ,25,88,8,96,40,8,52,32,12,44,84,8,92,88,8,96,84,12,96,88,8,96,8,4,8
Peach Springs Elementary School,n/a,403 Diamond Creek Road,Peach Springs,Mohave,86434-,n, ,20,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Pearce Elementary School District,n/a,P.o. Box 979,Pearce,Cochise,85625-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pecan Grove Elementary School,n/a,600 S 21st Ave,Yuma,Yuma,85364,n, ,38,100,0,100,71,0,74,71,0,74,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Pedro Guerrero Elementary,n/a,463 S Alma School Rd,Mesa,Maricopa,85210-,y,rn,66,98,1.5,100,97,0,100,97,3,100,98,1.5,100,98,1.5,100,98,1.5,100,100,0,100,1.5,3,0
Pendergast Elementary School,n/a,3802 N 91st Ave,Phoenix,Maricopa,85037-,n, ,99,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Peoria Elementary School,n/a,11501 N 79th Ave,Peoria,Maricopa,85345-,y,lpn,72,97,2.8,100,90,6.9,100,90,6.9,100,99,1.4,100,99,1.4,100,97,2.8,100,99,1.4,100,8.3,0,1.4
Peoria Traditional School,n/a,21180 N 87th Ave,Peoria,Maricopa,85382-,y,rn,20,100,0,100,95,5,100,95,5,100,95,5,100,100,0,100,100,0,100,100,0,100,5,5,0
Peralta Trail Elementary School,n/a,10965 E Peralta Rd,Gold Canyon,Pinal,85118-,y,lpn,70,97,2.9,100,94,5.7,100,96,4.3,100,96,4.3,100,99,1.4,100,96,4.3,100,97,2.9,100,5.7,0,2.9
Percy L Julian School,n/a,2149 E Carver Dr,Phoenix,Maricopa,85040,y,rn,77,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,99,0,99,100,0,100,1.3,0,0
Peridot-our Savior's Lutheran School,n/a,Indian Hwy 170,Peridot,Gila,85542-0118,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Phoenix Advantage Charter School,n/a,3738 N. 16th St.,Phoenix,Maricopa,85016-,y,lpn,48,98,2.1,100,79,12.5,100,77,18.8,100,98,2.1,100,100,0,100,100,0,100,100,0,100,10.4,0,0
Phoenix Christian K-8 School,n/a,2425 N 26th St,Phoenix,Maricopa,85008-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Phoenix Christian Preparatory School,n/a,1751 West Indian School Road,Phoenix,Maricopa,85015-5235,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Phoenix Country Day School,n/a,3901 E. Stanford Dr.,Paradise Valley,Maricopa,85253-,y,rn,66,98,1.5,100,98,1.5,100,98,1.5,100,95,4.5,100,97,3,100,95,4.5,100,98,1.5,100,3,1.5,1.5
Phoenix Day School For The Deaf,n/a,7654 N 19th Ave,Phoenix,Maricopa,85021-,y,lpn,23,100,0,100,96,0,100,96,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Phoenix Hebrew Academy,n/a,515 E. Bethany Home Road,Phoenix,Maricopa,85012-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Picacho Elementary School District 33,n/a,17865 S. Vail Road,Picacho,Pinal,85141-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Picture Rocks Intermediate School,n/a,5875 N Sanders Rd,Tucson,Pima,85743,n, ,97,93,4.1,97,93,4.1,97,90,7.2,98,98,2.1,100,98,2.1,100,97,3.1,100,99,1,100,6.2,3.1,1
Pilgrim Lutheran School,n/a,3257 E University Dr.,Mesa,Maricopa,85213-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pima Butte Elementary School,n/a,42022 W Rancho El Dorado Pkw,Maricopa,Pinal,85239,y,rn,51,96,3.9,100,96,3.9,100,96,3.9,100,96,3.9,100,96,3.9,100,96,3.9,100,96,3.9,100,3.9,0,3.9
Pima Elementary,n/a,192 E. 200 S.,Pima,Graham,85543-,y,rn,55,95,5.5,100,89,7.3,96,87,7.3,95,93,7.3,100,95,5.5,100,96,3.6,100,96,3.6,100,7.3,0,0
Pine Forest School,n/a,1120 W Kaibab Ln,Flagstaff,Coconino,86001,n, ,30,70,30,100,73,0,73,50,43.3,100,60,40,100,63,36.7,100,57,43.3,100,77,23.3,100,46.7,0,26.7
Pine Strawberry Elementary School,n/a,3868 N Pine Creek Dr,Pine,Gila,85544,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pinnacle Peak Elementary,n/a,7690 E Williams Dr,Scottsdale,Maricopa,85255,y,rn,90,92,7.8,100,89,10,100,89,10,100,96,4.4,100,94,5.6,100,97,3.3,100,97,3.3,100,10,1.1,3.3
Pinnacle Pointe Academy,n/a,6753 W Pinnacle Peak Rd,Glendale,Maricopa,85310,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pinon Middle School,n/a,P.o. Box 839,Pinon,Navajo,86510,y,rn,96,100,0,100,93,0,96,92,0,95,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Pioneer Elementary,n/a,6315 W. Port Au Prince,Glendale,Maricopa,85306-,y,rn,38,95,5.3,100,89,5.3,95,89,5.3,95,95,5.3,100,95,5.3,100,95,5.3,100,95,5.3,100,5.3,0,5.3
Pioneer Elementary School,n/a,1535 N Greenfield Rd,Gilbert,Maricopa,85234,y,rn,73,97,2.7,100,86,13.7,100,88,12.3,100,97,2.7,100,96,4.1,100,99,1.4,100,96,4.1,100,4.1,0,4.1
Pioneer Preparatory - A Challenge Foundat,n/a,6510 W Clarendon Ave,Phoenix,Maricopa,85308,n, ,87,100,0,100,97,0,100,97,0,99,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
Pistor Middle School,n/a,5455 S Cardinal Ave,Tucson,Pima,85746,y,rn,299,100,.3,100,99,0,100,99,.3,100,100,.3,100,100,.3,100,100,0,100,100,.3,100,.3,0,.3
Playa Del Rey Elementary School,n/a,550 N Horne,Gilbert,Maricopa,85233,y,rn,75,100,0,100,99,1.3,100,99,1.3,100,100,0,100,100,0,100,99,1.3,100,100,0,100,2.7,0,0
Pomerene Elementary School,n/a,Po Box 7,Pomerene,Cochise,85627,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pomeroy Elementary School,n/a,1507 W Shawnee Dr,Chandler,Maricopa,85224,y,rn,82,100,0,100,84,8.5,95,84,9.8,96,93,7.3,100,93,7.3,100,94,6.1,100,96,3.7,100,9.8,0,3.7
Porfirio H. Gonzales Elementary School,n/a,9401 W. Garfield Street,Tolleson,Maricopa,85353-,y,lpn,78,100,0,100,100,0,100,100,0,100,99,0,99,97,0,97,97,0,97,100,0,100,0,0,0
Porter Elementary School,n/a,1350 S Lindsay,Mesa,Maricopa,85205-,y,rn,58,100,0,100,97,1.7,100,97,1.7,100,100,0,100,100,0,100,100,0,100,100,0,100,1.7,0,0
Power Ranch Elementary School,n/a,4351 South Ranch House Parkway,Gilbert,Maricopa,85297-,n, ,121,96,4.1,100,94,4.1,100,90,9.9,100,96,4.1,100,96,4.1,100,96,4.1,100,96,4.1,100,9.9,0,3.3
Prescott Valley Chater School,n/a,Po Box  27348,Prescott Valley ,Yavapai,86312-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Presidio School,n/a,1695 E. Ft. Lowell,Tucson,Pima,85719-,n, ,40,100,0,100,100,0,100,93,5,100,100,0,100,98,2.5,100,100,0,100,100,0,100,7.5,0,0
Primavera School,n/a,1446 Moyer Rd.,Prescott,Yavapai,86303-5055,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Pueblo Del Sol Middle School,n/a,3449 N 39th Ave,Phoenix,Maricopa,85019-,y,rn,200,100,.5,100,85,.5,90,84,.5,88,98,.5,99,100,.5,100,99,.5,100,100,.5,100,.5,0,0
Pueblo Elementary School,n/a,2803 W 20th St,Yuma,Yuma,85364,n, ,86,100,0,100,97,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,1.2,0
Pueblo Gardens,n/a,2210 E.23rd,Tucson,Pima,85713-,y,rn,50,100,0,100,98,0,98,98,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Pusch Ridge Christian Academy,n/a,9500 N Oracle Rd,Tucson,Pima,85737,n, ,35,100,0,100,46,0,49,43,0,46,100,0,100,100,0,100,97,2.9,100,97,2.9,100,2.9,0,0
Quail Run Elementary,n/a,4600 W Cortaro Farms Rd,Tucson,Pima,85742-,n, ,83,100,0,100,96,2.4,99,93,6,99,100,0,100,100,0,100,100,0,100,100,0,100,2.4,3.6,0
Quail Run Elementary School,n/a,3303 E. Utopia Road,Phoenix,Maricopa,85050-,y,rn,80,100,0,100,69,1.3,75,68,1.3,69,100,0,100,96,1.3,98,100,0,100,99,0,99,1.3,0,0
Quartz Hill Elementary,n/a,3680 S Quartz St,Gilbert,Maricopa,85297,n, ,107,97,2.8,100,97,2.8,100,95,4.7,100,96,3.7,100,97,2.8,100,98,1.9,100,97,2.8,100,6.5,0,.9
Quartzsite Elementary School,n/a,930 Quail Trail,Quartzsite,La Paz,85334,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Queen Creek Middle School,n/a,20435 S Old Ellsworth Rd,Queen Creek,Maricopa,85142-,y,rn,401,95,4.7,100,89,7.7,100,90,8,100,95,4.7,100,96,4.2,100,96,4.5,100,96,4.2,100,8.7,.5,4.2
Queen Of Peace Catholic School,n/a,141 N. Macdonald,Mesa,Maricopa,85201-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Quentin Elementary ,n/a,11050 W Whyman Ave,Avondale,Maricopa,85323-,y,lpn,104,98,0,98,98,1,100,98,1,100,99,0,99,99,0,99,100,0,100,100,0,100,1.9,0,0
R Pete Woodard Jr High School,n/a,2250 S 8th Ave,Yuma,Yuma,85364,n, ,230,100,0,100,94,0,96,93,0,93,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
R. E. Simpson,n/a,5330 N. 23rd Avenue,Phoenix,Maricopa,85015-,n, ,157,100,0,100,99,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Rainbow Valley Elementary ,n/a,19716 W Narramore,Buckeye,Maricopa,85326-,n, ,73,97,1.4,99,99,0,100,100,0,100,99,1.4,100,100,0,100,99,1.4,100,99,1.4,100,1.4,1.4,1.4
Ralph Waldo Emerson Elementary School,n/a,915 E Palm Ln,Phoenix,Maricopa,85006-,y,rn,54,98,1.9,100,93,3.7,98,91,3.7,96,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,3.7,0,1.9
Ranch Elementary School,n/a,43521 N. Kenworthy Rd.,San Tan Valley,Pinal,85140-,n, ,53,96,3.8,100,92,7.5,100,92,7.5,100,96,3.8,100,94,5.7,100,100,0,100,98,1.9,100,7.5,0,1.9
Rancho Gabriela,n/a,15272 W Gabriela Dr,Surprise,Maricopa,85379-,y,lpn,123,99,.8,100,94,3.3,98,94,3.3,98,99,.8,100,99,.8,100,98,.8,99,99,.8,100,4.1,0,0
